iter	Quantile:alpha=0.5
1511	0.3125658856
1512	0.312522523
1513	0.3125042957
1514	0.3124654822
1515	0.3124574168
1516	0.31240519
1517	0.3123370718
1518	0.3122991789
1519	0.3122057679
1520	0.3121561124
1521	0.3121335943
1522	0.3121104963
1523	0.3120818269
1524	0.3120536211
1525	0.3120224847
1526	0.3119999909
1527	0.311932159
1528	0.3118967026
1529	0.3118767766
1530	0.3118499043
1531	0.3118275003
1532	0.3118023228
1533	0.311787017
1534	0.3117601667
1535	0.3117134047
1536	0.3116882829
1537	0.3116315667
1538	0.3115880852
1539	0.3115777849
1540	0.3115621064
1541	0.3115553697
1542	0.3114838594
1543	0.3113649441
1544	0.3112991396
1545	0.3112546616
1546	0.3112272011
1547	0.3112011556
1548	0.3111706524
1549	0.3110801811
1550	0.310976999
1551	0.3109384314
1552	0.3108378787
1553	0.3107459797
1554	0.3107167007
1555	0.310624387
1556	0.3105730026
1557	0.3105516367
1558	0.3105216114
1559	0.3104917474
1560	0.3104715455
1561	0.3104581474
1562	0.3103846119
1563	0.3103784424
1564	0.3103238219
1565	0.3103019483
1566	0.3102474143
1567	0.3102383832
1568	0.310141383
1569	0.3101311461
1570	0.3101006955
1571	0.3100663277
1572	0.3100144887
1573	0.3099258943
1574	0.3098429002
1575	0.3098068003
1576	0.3097791132
1577	0.3097437976
1578	0.3096712446
1579	0.3096245073
1580	0.3096060207
1581	0.3095815084
1582	0.3095614934
1583	0.3094972031
1584	0.3094880909
1585	0.3094370149
1586	0.3094288591
1587	0.3094178427
1588	0.3093135807
1589	0.3091840461
1590	0.3091761199
1591	0.3091463454
1592	0.3091347463
1593	0.3090931355
1594	0.3090436915
1595	0.3089893409
1596	0.30889591
1597	0.3088719347
1598	0.3088693209
1599	0.3088374247
1600	0.3088072042
1601	0.3087618553
1602	0.3087467066
1603	0.308728851
1604	0.3086575573
1605	0.3086246159
1606	0.3086164672
1607	0.3085930719
1608	0.3085813722
1609	0.3085572234
1610	0.3085518006
1611	0.3084620178
1612	0.3084373522
1613	0.3084173196
1614	0.3083726279
1615	0.3083499466
1616	0.3082584833
1617	0.3082461802
1618	0.3081495574
1619	0.3080727211
1620	0.3080514243
1621	0.3080284314
1622	0.3079202505
1623	0.3079094305
1624	0.3078640338
1625	0.3078366069
1626	0.3078182055
1627	0.3078002707
1628	0.307791741
1629	0.3077470022
1630	0.3077377417
1631	0.307681823
1632	0.3076670132
1633	0.3076569481
1634	0.3076228425
1635	0.3075976168
1636	0.3075829049
1637	0.3075703103
1638	0.3075642862
1639	0.3075502612
1640	0.3075212005
1641	0.3075151752
1642	0.3074773588
1643	0.3074671292
1644	0.307455733
1645	0.3074301258
1646	0.3074254609
1647	0.3074189088
1648	0.307405084
1649	0.3073925919
1650	0.3073758096
1651	0.3073627711
1652	0.3073357155
1653	0.3073211579
1654	0.3072897972
1655	0.3072663696
1656	0.3072045734
1657	0.3071187167
1658	0.3071028147
1659	0.3070855693
1660	0.3070629531
1661	0.3070449131
1662	0.3070236913
1663	0.3070131756
1664	0.3069989878
1665	0.3069723774
1666	0.3069377433
1667	0.3069241208
1668	0.3069026908
1669	0.3068814108
1670	0.3068601896
1671	0.3068189191
1672	0.3067732302
1673	0.3067489976
1674	0.3066978167
1675	0.3066735078
1676	0.3066405515
1677	0.3066333022
1678	0.3066130455
1679	0.306587213
1680	0.3065698041
1681	0.3065545958
1682	0.3064920111
1683	0.3064125795
1684	0.3063909141
1685	0.3063784529
1686	0.3063164579
1687	0.3062779234
1688	0.306266195
1689	0.3062360607
1690	0.3061348298
1691	0.3060665643
1692	0.3060314699
1693	0.3059690022
1694	0.3059398111
1695	0.3058291365
1696	0.3057754738
1697	0.3057633616
1698	0.3057502743
1699	0.305739122
1700	0.3057198704
1701	0.305681802
1702	0.3056691856
1703	0.3056159951
1704	0.3055931557
1705	0.3055585413
1706	0.305553106
1707	0.3055283108
1708	0.3055254548
1709	0.3055177491
1710	0.3055100019
1711	0.3054972953
1712	0.3054533734
1713	0.3054324145
1714	0.3053879291
1715	0.3053816065
1716	0.30536084
1717	0.3053301765
1718	0.3053214436
1719	0.3052801395
1720	0.3052702224
1721	0.3052372248
1722	0.3052084778
1723	0.3051877329
1724	0.3051783984
1725	0.3051684068
1726	0.3051144315
1727	0.3050479022
1728	0.3050074174
1729	0.3049910923
1730	0.3049590757
1731	0.3049427426
1732	0.30493871
1733	0.3049324959
1734	0.3048542208
1735	0.3048459899
1736	0.3048244513
1737	0.3048160252
1738	0.3048003784
1739	0.3047679382
1740	0.3047623684
1741	0.304730751
1742	0.3047097715
1743	0.304674265
1744	0.3046485683
1745	0.3046368116
1746	0.3046331055
1747	0.3046027488
1748	0.304549739
1749	0.304536849
1750	0.3045153436
1751	0.3044993677
1752	0.3044560305
1753	0.3044312221
1754	0.3044121723
1755	0.3043757993
1756	0.304359089
1757	0.3043448652
1758	0.3043156817
1759	0.3043087175
1760	0.3042367074
1761	0.3041964265
1762	0.3041206104
1763	0.3041065227
1764	0.3040934998
1765	0.3040649805
1766	0.3040365177
1767	0.304025744
1768	0.3040157144
1769	0.3039667365
1770	0.3039005332
1771	0.3038860479
1772	0.303843197
1773	0.3038149887
1774	0.3038062373
1775	0.3037928724
1776	0.3037695413
1777	0.3037477207
1778	0.3037170225
1779	0.3037003706
1780	0.3036942157
1781	0.3036773397
1782	0.3036272578
1783	0.3036047247
1784	0.3035833037
1785	0.3035645907
1786	0.3035454811
1787	0.3034784791
1788	0.3034338703
1789	0.3034209207
1790	0.3034029557
1791	0.303391925
1792	0.3033556148
1793	0.3033196249
1794	0.3033071999
1795	0.3032408571
1796	0.3032335847
1797	0.3032167474
1798	0.3032079994
1799	0.3032010395
1800	0.3031819872
1801	0.3031516401
1802	0.3031291826
1803	0.3031077499
1804	0.3030923316
1805	0.303030775
1806	0.3030264248
1807	0.3030042107
1808	0.3029753664
1809	0.3029718988
1810	0.302914086
1811	0.3029131062
1812	0.302897417
1813	0.3028770291
1814	0.3028095652
1815	0.3027598899
1816	0.3026571931
1817	0.302636737
1818	0.3026012759
1819	0.3025863528
1820	0.3025484097
1821	0.3025404432
1822	0.3025024984
1823	0.3024611096
1824	0.3024434729
1825	0.3024115868
1826	0.3023756603
1827	0.3023208685
1828	0.3023106471
1829	0.302265088
1830	0.302233384
1831	0.3022213736
1832	0.3022140352
1833	0.3021927319
1834	0.3021684328
1835	0.3021287533
1836	0.3021087059
1837	0.3020958124
1838	0.3020887258
1839	0.3020836578
1840	0.3020742278
1841	0.3020534811
1842	0.3020454598
1843	0.302024046
1844	0.3020111353
1845	0.3019824555
1846	0.3019290842
1847	0.3018876406
1848	0.3018177946
1849	0.3017664203
1850	0.3017566853
1851	0.301659244
1852	0.3016276602
1853	0.3016145483
1854	0.3015944456
1855	0.3015727077
1856	0.3015597421
1857	0.301508904
1858	0.3014145925
1859	0.3014079941
1860	0.3013800483
1861	0.3013761495
1862	0.3013507912
1863	0.3013426578
1864	0.3013379891
1865	0.3013256303
1866	0.3013012227
1867	0.3012633958
1868	0.3012179907
1869	0.3011944403
1870	0.3011469417
1871	0.301127959
1872	0.3011156254
1873	0.301102045
1874	0.301050502
1875	0.3010151557
1876	0.3010008183
1877	0.300997992
1878	0.3009935118
1879	0.3009822396
1880	0.3009760299
1881	0.3009629109
1882	0.3009575941
1883	0.300946088
1884	0.3009349437
1885	0.3009138213
1886	0.3008947645
1887	0.3008884927
1888	0.3008563707
1889	0.3007969331
1890	0.3007827822
1891	0.3007731032
1892	0.300752869
1893	0.3006791843
1894	0.3006491581
1895	0.3006388131
1896	0.3006295259
1897	0.3006119571
1898	0.3005810219
1899	0.3005677413
1900	0.3005443945
1901	0.3005335893
1902	0.300489079
1903	0.3004735126
1904	0.3004368196
1905	0.3003895713
1906	0.3003506348
1907	0.3003228996
1908	0.3003190871
1909	0.3003145836
1910	0.3002811923
1911	0.3002517532
1912	0.3002257044
1913	0.3001966426
1914	0.3001764314
1915	0.3001363525
1916	0.3001170597
1917	0.3000313166
1918	0.3000103911
1919	0.2999624237
1920	0.2999041622
1921	0.2998476146
1922	0.2998172291
1923	0.2997913161
1924	0.2997835168
1925	0.2997412461
1926	0.2997256812
1927	0.2996927391
1928	0.299683697
1929	0.2996687535
1930	0.299645221
1931	0.2995837889
1932	0.299569807
1933	0.2995188614
1934	0.2995123825
1935	0.2994989422
1936	0.299492937
1937	0.2994380713
1938	0.2994202675
1939	0.299379825
1940	0.2993546031
1941	0.29932948
1942	0.2993022121
1943	0.2992699922
1944	0.2992131258
1945	0.2991940952
1946	0.2991676301
1947	0.2991153471
1948	0.299073015
1949	0.2990447607
1950	0.2990426349
1951	0.2990108611
1952	0.2989576991
1953	0.2989180817
1954	0.2989124205
1955	0.2988969339
1956	0.2988851693
1957	0.2988480843
1958	0.2988142694
1959	0.2987767945
1960	0.2987721333
1961	0.2987674343
1962	0.2987585292
1963	0.2987482877
1964	0.2987063486
1965	0.298696419
1966	0.2986780832
1967	0.2986707964
1968	0.2986550724
1969	0.2986351827
1970	0.2986302757
1971	0.2986205418
1972	0.2986115906
1973	0.2985924504
1974	0.2985610317
1975	0.2985288919
1976	0.2984518578
1977	0.2984330823
1978	0.298421134
1979	0.2983863015
1980	0.2983529104
1981	0.2983212817
1982	0.2982875795
1983	0.2982774785
1984	0.2982660727
1985	0.2982562714
1986	0.2982245082
1987	0.2982116017
1988	0.2981851271
1989	0.2981530212
1990	0.2981204033
1991	0.2981050665
1992	0.2981011879
1993	0.298096769
1994	0.2980182634
1995	0.2979822194
1996	0.2979416693
1997	0.2979015732
1998	0.2978907607
1999	0.2978818244
2000	0.2978676651
2001	0.2978500319
2002	0.2978440963
2003	0.2978405479
2004	0.2978331049
2005	0.2978272367
2006	0.2978231861
2007	0.2978038312
2008	0.2977939463
2009	0.2977755682
2010	0.2977280115
2011	0.2977132658
2012	0.2976882816
2013	0.2976656979
2014	0.2976502986
2015	0.2975575761
2016	0.2975178632
2017	0.29746701
2018	0.2974602383
2019	0.2973950185
2020	0.2973898453
2021	0.2973466923
2022	0.2973261969
2023	0.2972944378
2024	0.2972687815
2025	0.2972403991
2026	0.2972252663
2027	0.2971802171
2028	0.2971694552
2029	0.2971275003
2030	0.2971239311
2031	0.2970925615
2032	0.297068635
2033	0.2970510394
2034	0.2970240283
2035	0.2969949151
2036	0.2969916708
2037	0.2969872279
2038	0.2969504622
2039	0.2969294351
2040	0.2969248741
2041	0.2969002735
2042	0.296873952
2043	0.296854223
2044	0.2968451018
2045	0.2968215675
2046	0.2968050973
2047	0.2967653875
2048	0.2967534731
2049	0.2967446232
2050	0.2967252129
2051	0.2967097268
2052	0.2966822501
2053	0.2966735245
2054	0.2966651357
2055	0.2966546456
2056	0.2966405055
2057	0.2966357621
2058	0.2966292173
2059	0.296622293
2060	0.2966118688
2061	0.2965927734
2062	0.2965471587
2063	0.2965231774
2064	0.2964928583
2065	0.2964671668
2066	0.2964632707
2067	0.2964297369
2068	0.2964173467
2069	0.296379632
2070	0.2963740513
2071	0.2963494679
2072	0.2962938838
2073	0.2962365603
2074	0.296231136
2075	0.2962042425
2076	0.2962000829
2077	0.2961960355
2078	0.2961514611
2079	0.2961362609
2080	0.296103057
2081	0.2960740669
2082	0.2960470886
2083	0.2960353763
2084	0.2960325741
2085	0.2960168731
2086	0.2959891105
2087	0.295968587
2088	0.2959587228
2089	0.2959460575
2090	0.2959236328
2091	0.2958964801
2092	0.2958848143
2093	0.2958514262
2094	0.2957717843
2095	0.2956838381
2096	0.2956749889
2097	0.2956680131
2098	0.2955962567
2099	0.2955700123
2100	0.2955403328
2101	0.2954817608
2102	0.2954251466
2103	0.2953993907
2104	0.2953046089
2105	0.2952867307
2106	0.2952521174
2107	0.2952452635
2108	0.295230416
2109	0.2952201584
2110	0.2952149375
2111	0.2952089524
2112	0.2952023178
2113	0.2951924675
2114	0.2951530953
2115	0.2951293051
2116	0.2951191106
2117	0.295068425
2118	0.2950583872
2119	0.2950459478
2120	0.2950340228
2121	0.2950179383
2122	0.2950000256
2123	0.2949686604
2124	0.2949401166
2125	0.2949201132
2126	0.2948849644
2127	0.2948239427
2128	0.2948005343
2129	0.2947732956
2130	0.2947681097
2131	0.2947535131
2132	0.2947451755
2133	0.294741952
2134	0.2947263182
2135	0.2947192828
2136	0.2946996236
2137	0.2946128794
2138	0.2945786926
2139	0.2945265953
2140	0.2945131497
2141	0.2944861631
2142	0.2944819444
2143	0.2944654076
2144	0.2944504014
2145	0.2944165805
2146	0.294410183
2147	0.2943559066
2148	0.2943518429
2149	0.2943369486
2150	0.2943211209
2151	0.2943152235
2152	0.2942928097
2153	0.2942428071
2154	0.2941949987
2155	0.2941680391
2156	0.2941242462
2157	0.2941122257
2158	0.2941067828
2159	0.2940678983
2160	0.2940525452
2161	0.2940417241
2162	0.293953347
2163	0.2939282018
2164	0.2939042439
2165	0.29388899
2166	0.2938727578
2167	0.2938237297
2168	0.2938163084
2169	0.2937977776
2170	0.2937732314
2171	0.2937358442
2172	0.2937011446
2173	0.2936872128
2174	0.2936636627
2175	0.2936439285
2176	0.2936069096
2177	0.293599922
2178	0.2935508662
2179	0.2935118656
2180	0.2934849539
2181	0.2934756918
2182	0.2934587628
2183	0.2934373033
2184	0.2933912605
2185	0.2933789713
2186	0.2933526383
2187	0.2933408927
2188	0.2933313073
2189	0.2933192092
2190	0.2933063563
2191	0.2932978696
2192	0.2932722467
2193	0.2932514966
2194	0.2932233494
2195	0.2932051843
2196	0.293170476
2197	0.2931485216
2198	0.2931148628
2199	0.2930780608
2200	0.2930482594
2201	0.2930291193
2202	0.2929728465
2203	0.292964953
2204	0.2929240031
2205	0.2929205858
2206	0.292917562
2207	0.292905901
2208	0.292867745
2209	0.2927876012
2210	0.29276611
2211	0.292742453
2212	0.2927322048
2213	0.2927294211
2214	0.2926990927
2215	0.2926620045
2216	0.2926451525
2217	0.2925246217
2218	0.2924911059
2219	0.2924546436
2220	0.2924461018
2221	0.2924319836
2222	0.292413526
2223	0.2923909899
2224	0.2923622125
2225	0.2923439674
2226	0.2923350105
2227	0.2923091036
2228	0.2922811069
2229	0.2922468315
2230	0.2922351627
2231	0.2922246312
2232	0.292183165
2233	0.2921579573
2234	0.2921453249
2235	0.2921267119
2236	0.2921180469
2237	0.2920826148
2238	0.2920609327
2239	0.2919791144
2240	0.2919594423
2241	0.2919026919
2242	0.2918634658
2243	0.2918288041
2244	0.291825535
2245	0.2918026694
2246	0.2917669923
2247	0.2917571482
2248	0.2916549547
2249	0.2916381328
2250	0.2916222413
2251	0.2916087568
2252	0.2915450796
2253	0.2915277706
2254	0.291514937
2255	0.2914834846
2256	0.2914651616
2257	0.2914535069
2258	0.2913837903
2259	0.2913499085
2260	0.2913306613
2261	0.2913252998
2262	0.291322052
2263	0.2912871261
2264	0.2912678662
2265	0.2911829851
2266	0.2911537719
2267	0.2911387851
2268	0.2911310715
2269	0.291103408
2270	0.2910501218
2271	0.2910152594
2272	0.2909441997
2273	0.290911241
2274	0.2909097083
2275	0.2909043997
2276	0.2908858267
2277	0.2908553988
2278	0.290847199
2279	0.2908414571
2280	0.2908206106
2281	0.2907808666
2282	0.2907674868
2283	0.2907466564
2284	0.2907235547
2285	0.290677241
2286	0.2906588147
2287	0.2906471314
2288	0.2905874525
2289	0.2905219237
2290	0.2905046324
2291	0.2904690093
2292	0.2904540001
2293	0.290416772
2294	0.2904088487
2295	0.2903918138
2296	0.290347019
2297	0.2903364726
2298	0.2903163856
2299	0.2903015075
2300	0.2902982446
2301	0.2902799346
2302	0.2902310677
2303	0.2902186795
2304	0.2901490201
2305	0.2901222801
2306	0.2901178197
2307	0.2900940922
2308	0.290050445
2309	0.2900277426
2310	0.2899701657
2311	0.2899448226
2312	0.2898925902
2313	0.2898820451
2314	0.2898639958
2315	0.2898567624
2316	0.2898207432
2317	0.2897233459
2318	0.2897096699
2319	0.2896711693
2320	0.2896459138
2321	0.2896221066
2322	0.2895834498
2323	0.2895717197
2324	0.289546811
2325	0.289526848
2326	0.2895212872
2327	0.2894920886
2328	0.289459827
2329	0.2894531631
2330	0.2894121396
2331	0.2893956593
2332	0.2893421352
2333	0.2893223212
2334	0.289307294
2335	0.2892882307
2336	0.2892616931
2337	0.2892214747
2338	0.2892011029
2339	0.2891873289
2340	0.2891823914
2341	0.2891732755
2342	0.2891543688
2343	0.2891319441
2344	0.2891253613
2345	0.2891128788
2346	0.289080652
2347	0.289057038
2348	0.2890415431
2349	0.2890297991
2350	0.288988259
2351	0.2889809559
2352	0.2889229827
2353	0.2888868643
2354	0.2888422629
2355	0.2888187415
2356	0.2887874005
2357	0.2886999145
2358	0.2886748409
2359	0.2886681567
2360	0.2886520966
2361	0.2886332129
2362	0.2886138108
2363	0.2885825744
2364	0.2885782389
2365	0.2885732368
2366	0.2885330379
2367	0.2885245115
2368	0.2885074426
2369	0.2884849799
2370	0.288439838
2371	0.2884315087
2372	0.288421437
2373	0.2884170385
2374	0.2884143693
2375	0.2884111452
2376	0.2883497372
2377	0.2883326731
2378	0.2883201278
2379	0.2882995139
2380	0.2882955306
2381	0.2882814534
2382	0.2882740617
2383	0.28824403
2384	0.2882353619
2385	0.288217298
2386	0.2881993828
2387	0.2881816718
2388	0.2881588249
2389	0.2881473313
2390	0.2881235121
2391	0.288113944
2392	0.2880892742
2393	0.2880533123
2394	0.2880313384
2395	0.2880168743
2396	0.2880090257
2397	0.2879927556
2398	0.2879559421
2399	0.28793252
2400	0.2879091115
2401	0.2878980803
2402	0.2878829695
2403	0.2878632864
2404	0.2878444335
2405	0.2878369583
2406	0.2878106591
2407	0.2877991715
2408	0.2877878053
2409	0.2877833107
2410	0.2877626471
2411	0.2877441155
2412	0.2877391802
2413	0.2877323434
2414	0.2877260458
2415	0.2877083675
2416	0.2876832772
2417	0.2875967497
2418	0.2875808956
2419	0.2875624627
2420	0.2875445224
2421	0.2875412999
2422	0.2875150217
2423	0.2874955375
2424	0.2874604826
2425	0.2874479634
2426	0.2874353717
2427	0.2874241252
2428	0.2873773608
2429	0.2873710642
2430	0.2873610196
2431	0.2873492611
2432	0.2873476372
2433	0.2873394467
2434	0.2873186052
2435	0.2873105894
2436	0.2872580137
2437	0.2872447186
2438	0.2872383274
2439	0.2872054282
2440	0.2871903661
2441	0.2871856633
2442	0.2871275935
2443	0.2871214943
2444	0.2870839333
2445	0.2870535179
2446	0.2870301542
2447	0.2870202227
2448	0.2870112968
2449	0.2869936326
2450	0.2869779053
2451	0.2869345481
2452	0.2868985249
2453	0.2868946261
2454	0.2868897614
2455	0.2868644821
2456	0.2868513423
2457	0.2868384128
2458	0.2868361798
2459	0.2868277388
2460	0.2868202454
2461	0.286810348
2462	0.2868009061
2463	0.2867466647
2464	0.2867434923
2465	0.2867348713
2466	0.2867120826
2467	0.2867056956
2468	0.286686884
2469	0.2866718426
2470	0.2866658323
2471	0.2866371841
2472	0.2866295687
2473	0.2865942598
2474	0.2865832612
2475	0.2865522511
2476	0.2865465259
2477	0.2865359509
2478	0.2865201459
2479	0.2865138092
2480	0.2864909285
2481	0.2864875797
2482	0.286477677
2483	0.2864726038
2484	0.2864636207
2485	0.2864512171
2486	0.2864416459
2487	0.2864340012
2488	0.2863811068
2489	0.2863754908
2490	0.286371329
2491	0.2863527856
2492	0.2863194003
2493	0.2862598007
2494	0.2862288531
2495	0.2861695986
2496	0.2861450898
2497	0.286131124
2498	0.2861011566
2499	0.2860749696
2500	0.2860502043
2501	0.286042935
2502	0.2860378384
2503	0.2860331737
2504	0.2859717987
2505	0.2859242441
2506	0.2858763365
2507	0.2858352659
2508	0.2857900168
2509	0.2857885233
2510	0.2857698546
2511	0.2857533609
2512	0.2857329013
2513	0.2856485976
2514	0.2856421689
2515	0.2855699547
2516	0.2855634401
2517	0.2855466481
2518	0.2855341884
2519	0.2854716682
2520	0.285452869
2521	0.2854365363
2522	0.2854313323
2523	0.2854048516
2524	0.2853929407
2525	0.2853880176
2526	0.2853322423
2527	0.2853205103
2528	0.2853089185
2529	0.2853005367
2530	0.2852729953
2531	0.2852669063
2532	0.2852385259
2533	0.285221788
2534	0.2852113934
2535	0.285197781
2536	0.2851766026
2537	0.2851689571
2538	0.2851175809
2539	0.2850839162
2540	0.2850785191
2541	0.2850415572
2542	0.2850283388
2543	0.285016034
2544	0.2849932641
2545	0.2849678039
2546	0.2849610149
2547	0.284946732
2548	0.2849427544
2549	0.2849376425
2550	0.2849179654
2551	0.2848924628
2552	0.2848592215
2553	0.2848545045
2554	0.2848404327
2555	0.2848349805
2556	0.2847688858
2557	0.2847470233
2558	0.2847253506
2559	0.2847052551
2560	0.2846873435
2561	0.2846855879
2562	0.2846812191
2563	0.2846745733
2564	0.2846631197
2565	0.2846301392
2566	0.2846232318
2567	0.2845704753
2568	0.2845447186
2569	0.2845268089
2570	0.2845249891
2571	0.2844694255
2572	0.2844519483
2573	0.2844336227
2574	0.2844308435
2575	0.2844192632
2576	0.2843958979
2577	0.284382657
2578	0.2843716933
2579	0.284360678
2580	0.2843554196
2581	0.2843487568
2582	0.2843008204
2583	0.2842902994
2584	0.2842801355
2585	0.2842725587
2586	0.2842587771
2587	0.2842361421
2588	0.2842148077
2589	0.2842058897
2590	0.2841743239
2591	0.2841427859
2592	0.2841154244
2593	0.2840984847
2594	0.2840866754
2595	0.2840802749
2596	0.2840594835
2597	0.2840442567
2598	0.2840292504
2599	0.2840254155
2600	0.2840043141
2601	0.2839836172
2602	0.2839446468
2603	0.2839245435
2604	0.2839063963
2605	0.2838829084
2606	0.2838636231
2607	0.2838307309
2608	0.2838286086
2609	0.2838252848
2610	0.2838130472
2611	0.2838020677
2612	0.2837869102
2613	0.283781241
2614	0.2837501741
2615	0.2837467515
2616	0.2837246853
2617	0.2837166482
2618	0.2836933117
2619	0.2836744761
2620	0.2836565159
2621	0.2836324385
2622	0.2836045138
2623	0.2835887871
2624	0.2835806172
2625	0.2835736372
2626	0.2835575571
2627	0.2835442105
2628	0.283542177
2629	0.2835361411
2630	0.283526671
2631	0.283502954
2632	0.2834443489
2633	0.2834326406
2634	0.2834105058
2635	0.2834084849
2636	0.2833834652
2637	0.2833722642
2638	0.2833644761
2639	0.2833510861
2640	0.2833312037
2641	0.2833216678
2642	0.28331565
2643	0.2833057341
2644	0.2833004781
2645	0.2832980873
2646	0.2832908052
2647	0.2832757229
2648	0.2832701299
2649	0.2832667729
2650	0.2832459265
2651	0.2832360871
2652	0.2832141359
2653	0.2832065366
2654	0.2831994305
2655	0.283193304
2656	0.2831521674
2657	0.2831338947
2658	0.2831164359
2659	0.283044963
2660	0.2830226157
2661	0.2830163427
2662	0.2830063003
2663	0.2829804663
2664	0.2829732078
2665	0.2829394607
2666	0.2829218556
2667	0.2829185355
2668	0.2829032059
2669	0.2828987935
2670	0.2828843169
2671	0.2828460755
2672	0.2828358927
2673	0.2828274476
2674	0.2828034237
2675	0.2827974885
2676	0.2827881059
2677	0.2827616517
2678	0.2827474437
2679	0.2827418896
2680	0.2827239511
2681	0.2826932905
2682	0.2826698317
2683	0.282619885
2684	0.2825898065
2685	0.2825828122
2686	0.2825717334
2687	0.2825182121
2688	0.2825075863
2689	0.2824994703
2690	0.2824790219
2691	0.2824648336
2692	0.2824382678
2693	0.28241831
2694	0.2823939328
2695	0.2823747928
2696	0.2823561754
2697	0.2823273621
2698	0.2822846775
2699	0.2822790374
2700	0.282271223
2701	0.2822689553
2702	0.2821779401
2703	0.2821712688
2704	0.2821621896
2705	0.2821325263
2706	0.2821216942
2707	0.2820919653
2708	0.2820700561
2709	0.2820635175
2710	0.2820371083
2711	0.2820005551
2712	0.2819715307
2713	0.2819521218
2714	0.2819359378
2715	0.2819123313
2716	0.2818872889
2717	0.281883152
2718	0.281851918
2719	0.281814658
2720	0.2817966951
2721	0.2817527616
2722	0.281738026
2723	0.2817052108
2724	0.2816747406
2725	0.2816602617
2726	0.2816531818
2727	0.281593545
2728	0.2815839586
2729	0.2815762395
2730	0.2815358384
2731	0.2815193603
2732	0.2814990217
2733	0.2814883567
2734	0.2814723169
2735	0.2814219952
2736	0.2814167006
2737	0.2813984545
2738	0.2813733027
2739	0.2813549191
2740	0.2813301925
2741	0.281303121
2742	0.2812880581
2743	0.2812787001
2744	0.2812231158
2745	0.281213071
2746	0.2812014068
2747	0.2811760185
2748	0.2811425544
2749	0.2810969343
2750	0.2810819334
2751	0.2810393185
2752	0.281020642
2753	0.2809871515
2754	0.2809805514
2755	0.280977693
2756	0.2809714749
2757	0.2809043468
2758	0.2808461649
2759	0.2808426211
2760	0.2808337987
2761	0.2808253272
2762	0.2808024083
2763	0.2807814583
2764	0.2807696174
2765	0.2807463688
2766	0.2807285598
2767	0.2807017529
2768	0.2806943385
2769	0.2806849311
2770	0.2806506638
2771	0.2806242685
2772	0.2805928923
2773	0.2805544642
2774	0.2805239772
2775	0.2805135718
2776	0.2804744376
2777	0.2804566371
2778	0.2804436845
2779	0.2804393953
2780	0.2803929627
2781	0.2803877576
2782	0.2803839593
2783	0.2803779902
2784	0.2803720634
2785	0.2803388349
2786	0.2803345003
2787	0.2803204191
2788	0.2803102406
2789	0.2802860857
2790	0.2802423435
2791	0.28022685
2792	0.2802129087
2793	0.2801610362
2794	0.280149292
2795	0.2801140869
2796	0.2801012167
2797	0.2800563867
2798	0.2800393419
2799	0.2799773265
2800	0.279941079
2801	0.2799136408
2802	0.279912446
2803	0.2799016065
2804	0.2798915484
2805	0.2798804246
2806	0.2798498758
2807	0.2798449981
2808	0.2798308617
2809	0.2798023273
2810	0.2797792669
2811	0.279764504
2812	0.2797525023
2813	0.2797265286
2814	0.2796730108
2815	0.2796099804
2816	0.2795784425
2817	0.2795706175
2818	0.2795353893
2819	0.279519397
2820	0.2795021154
2821	0.2794824288
2822	0.2794637128
2823	0.2794292094
2824	0.2794243612
2825	0.2794010765
2826	0.2793774534
2827	0.2793680335
2828	0.2793604987
2829	0.2793457294
2830	0.2793379809
2831	0.2793264089
2832	0.2793123996
2833	0.2793088474
2834	0.2792346843
2835	0.2792266912
2836	0.2792157791
2837	0.2791908326
2838	0.2791798959
2839	0.2791704824
2840	0.2791273587
2841	0.2790623387
2842	0.2790591128
2843	0.2790406023
2844	0.2790110954
2845	0.2790068218
2846	0.2789972999
2847	0.2789931194
2848	0.2789855798
2849	0.2789726591
2850	0.2789605192
2851	0.2789522051
2852	0.2788999845
2853	0.2788877939
2854	0.2788623814
2855	0.2788476789
2856	0.2788187577
2857	0.2787848058
2858	0.2787529209
2859	0.2787294031
2860	0.2786800817
2861	0.2786753712
2862	0.278660241
2863	0.2786106997
2864	0.2785849163
2865	0.2785654797
2866	0.2785623809
2867	0.2785449348
2868	0.2785184384
2869	0.2785084393
2870	0.2784946806
2871	0.2784906046
2872	0.2784847223
2873	0.2784359754
2874	0.2784210869
2875	0.2784075
2876	0.278397511
2877	0.2783723856
2878	0.2783344593
2879	0.2783278085
2880	0.2783177655
2881	0.2783130829
2882	0.278255211
2883	0.2782287861
2884	0.2782164954
2885	0.2782068074
2886	0.278186487
2887	0.2781720143
2888	0.2781488407
2889	0.2781208521
2890	0.278105131
2891	0.2780811701
2892	0.2780695456
2893	0.2780561505
2894	0.2780152191
2895	0.2780093616
2896	0.2779153947
2897	0.2778832796
2898	0.2778541596
2899	0.2778509179
2900	0.2778408257
2901	0.2778326978
2902	0.2778293909
2903	0.2777663553
2904	0.2777559829
2905	0.2777513352
2906	0.2777099192
2907	0.2777008312
2908	0.2776908405
2909	0.2776811659
2910	0.2776769201
2911	0.2776564011
2912	0.2776541326
2913	0.2776483489
2914	0.2776215971
2915	0.2775741134
2916	0.2775622875
2917	0.277551732
2918	0.2775375461
2919	0.277531299
2920	0.2774714694
2921	0.2774665772
2922	0.2774460896
2923	0.2774294654
